"TimeStamp","Date","Participant","Gender","Condition","Block","Time.ms.","GridTilePosition","Radius","IconCenterX","IconCenterY","TouchX","TouchY","InsideCircle"
1512520072419,"6 Dec. 2017 11:27:52 am","P01","M","Training","B01",789,22,135,675,1694,677.046539,1693.200806,"True"
1512520073237,"6 Dec. 2017 11:27:53 am","P01","M","Training","B01",817,19,135,945,1386,931.289062,1392.375,"True"
1512520074030,"6 Dec. 2017 11:27:54 am","P01","M","Training","B01",792,12,135,135,1078,157.412109,1077.375,"True"
1512520074868,"6 Dec. 2017 11:27:54 am","P01","M","Training","B01",837,5,135,405,462,406.054687,472.6875,"True"
1512520075569,"6 Dec. 2017 11:27:55 am","P01","M","Training","B01",700,21,135,405,1694,412.119141,1719.328125,"True"
1512520076291,"6 Dec. 2017 11:27:56 am","P01","M","Training","B01",721,7,135,945,462,985.339561,472.214783,"True"
1512520076992,"6 Dec. 2017 11:27:56 am","P01","M","Training","B01",700,23,135,945,1694,936.258484,1699.334473,"True"
1512520077731,"6 Dec. 2017 11:27:57 am","P01","M","Training","B01",737,16,135,135,1386,151.875,1376.4375,"True"
1512520078490,"6 Dec. 2017 11:27:58 am","P01","M","Training","B01",758,8,135,135,770,135.791016,808.3125,"True"
1512520079329,"6 Dec. 2017 11:27:59 am","P01","M","Training","B01",838,8,135,135,770,140.673401,793.797058,"True"
1512520080133,"6 Dec. 2017 11:28:00 am","P01","M","Training","B01",804,7,135,945,462,943.417969,478.078125,"True"
1512520080862,"6 Dec. 2017 11:28:00 am","P01","M","Training","B01",726,11,135,945,770,945,809.25,"True"
1512520081542,"6 Dec. 2017 11:28:01 am","P01","M","Training","B01",679,12,135,135,1078,147.65625,1081.59375,"True"
1512520082272,"6 Dec. 2017 11:28:02 am","P01","M","Training","B01",730,19,135,945,1386,1007.980568,1387.606934,"True"
1512520083023,"6 Dec. 2017 11:28:03 am","P01","M","Training","B01",750,3,135,945,154,939.199219,147.375,"True"
1512520083634,"6 Dec. 2017 11:28:03 am","P01","M","Training","B01",610,10,135,675,770,700.839844,783.02179,"True"
1512520084255,"6 Dec. 2017 11:28:04 am","P01","M","Training","B01",620,18,135,675,1386,656.015625,1417.21875,"True"
1512520084946,"6 Dec. 2017 11:28:04 am","P01","M","Training","B01",690,3,135,945,154,938.144531,170.34375,"True"
1512520085573,"6 Dec. 2017 11:28:05 am","P01","M","Training","B01",626,6,135,675,462,666.65094,456.202637,"True"
1512520086343,"6 Dec. 2017 11:28:06 am","P01","M","Training","B01",768,9,135,405,770,396.5625,813,"True"
1512520086992,"6 Dec. 2017 11:28:06 am","P01","M","Training","B01",649,6,135,675,462,695.302734,509.25,"True"
1512520087669,"6 Dec. 2017 11:28:07 am","P01","M","Training","B01",675,16,135,135,1386,182.724609,1418.15625,"True"
1512520088407,"6 Dec. 2017 11:28:08 am","P01","M","Training","B01",737,1,135,405,154,384.971863,192.39444,"True"
1512520089140,"6 Dec. 2017 11:28:09 am","P01","M","Training","B01",732,6,135,675,462,679.492645,465.205688,"True"
1512520089891,"6 Dec. 2017 11:28:09 am","P01","M","Training","B01",750,21,135,405,1694,405.791016,1674.09375,"True"
1512520090575,"6 Dec. 2017 11:28:10 am","P01","M","Training","B01",682,13,135,405,1078,408.691406,1082.0625,"True"
1512520091203,"6 Dec. 2017 11:28:11 am","P01","M","Training","B01",628,5,135,405,462,411.951904,556.977844,"True"
1512520091996,"6 Dec. 2017 11:28:11 am","P01","M","Training","B01",792,15,135,945,1078,931.025391,1067.0625,"True"
1512520092699,"6 Dec. 2017 11:28:12 am","P01","M","Training","B01",702,22,135,675,1694,648.896484,1706.4375,"True"
1512520093665,"6 Dec. 2017 11:28:13 am","P01","M","Training","B01",964,14,135,675,1078,660.234375,1099.171875,"True"
1512520094311,"6 Dec. 2017 11:28:14 am","P01","M","Training","B01",646,16,135,135,1386,147.094543,1378.78125,"True"
1512520094940,"6 Dec. 2017 11:28:14 am","P01","M","Training","B01",628,21,135,405,1694,463.200562,1693.78125,"True"
1512520095653,"6 Dec. 2017 11:28:15 am","P01","M","Training","B01",712,5,135,405,462,392.871094,532.6875,"True"
1512520096352,"6 Dec. 2017 11:28:16 am","P01","M","Training","B01",698,10,135,675,770,663.134766,784.875,"True"
1512520096939,"6 Dec. 2017 11:28:16 am","P01","M","Training","B01",586,15,135,945,1078,939.199219,1105.03125,"True"
1512520097621,"6 Dec. 2017 11:28:17 am","P01","M","Training","B01",681,20,135,135,1694,144.228516,1726.810547,"True"
1512520098348,"6 Dec. 2017 11:28:18 am","P01","M","Training","B01",726,19,135,945,1386,955.019531,1419.5625,"True"
1512520099023,"6 Dec. 2017 11:28:19 am","P01","M","Training","B01",674,17,135,405,1386,406.054687,1367.53125,"True"
1512520099790,"6 Dec. 2017 11:28:19 am","P01","M","Training","B01",766,2,135,675,154,687.65625,176.938263,"True"
1512520100464,"6 Dec. 2017 11:28:20 am","P01","M","Training","B01",673,15,135,945,1078,935.771484,1085.8125,"True"
1512520101151,"6 Dec. 2017 11:28:21 am","P01","M","Training","B01",685,1,135,405,154,356.748047,203.15625,"True"
1512520101841,"6 Dec. 2017 11:28:21 am","P01","M","Training","B01",690,21,135,405,1694,427.148437,1723.78125,"True"
1512520102490,"6 Dec. 2017 11:28:22 am","P01","M","Training","B01",648,10,135,675,770,736.699219,755.8125,"True"
1512520103135,"6 Dec. 2017 11:28:23 am","P01","M","Training","B01",643,20,135,135,1694,168.09082,1692.609375,"True"
1512520103917,"6 Dec. 2017 11:28:23 am","P01","M","Training","B01",780,0,135,135,154,191.425781,167.0625,"True"
1512520104630,"6 Dec. 2017 11:28:24 am","P01","M","Training","B01",713,3,135,945,154,916.787109,183,"True"
1512520105259,"6 Dec. 2017 11:28:25 am","P01","M","Training","B01",628,19,135,945,1386,955.283203,1400.34375,"True"
1512520106052,"6 Dec. 2017 11:28:26 am","P01","M","Training","B01",793,23,135,945,1694,922.324219,1719.328125,"True"
1512520106634,"6 Dec. 2017 11:28:26 am","P01","M","Training","B01",580,22,135,675,1694,672.723724,1705.11731,"True"
1512520107356,"6 Dec. 2017 11:28:27 am","P01","M","Training","B01",721,6,135,675,462,655.751953,504.891724,"True"
1512520108118,"6 Dec. 2017 11:28:28 am","P01","M","Training","B01",761,0,135,135,154,121.025391,176.90625,"True"
1512520109005,"6 Dec. 2017 11:28:29 am","P01","M","Training","B01",885,16,135,135,1386,152.666016,1388.625,"True"
1512520109693,"6 Dec. 2017 11:28:29 am","P01","M","Training","B01",688,4,135,135,462,137.373047,466.59375,"True"
1512520110485,"6 Dec. 2017 11:28:30 am","P01","M","Training","B01",791,11,270,810,1232,847.441406,1240.96875,"True"
1512520111298,"6 Dec. 2017 11:28:31 am","P01","M","Training","B01",812,1,270,540,308,574.541016,334.875,"True"
1512520111965,"6 Dec. 2017 11:28:31 am","P01","M","Training","B01",665,13,270,540,1540,573.172272,1533.46875,"True"
1512520112565,"6 Dec. 2017 11:28:32 am","P01","M","Training","B01",600,1,270,540,308,597.744141,303.46875,"True"
1512520113202,"6 Dec. 2017 11:28:33 am","P01","M","Training","B01",635,6,270,270,924,257.34375,894.5625,"True"
1512520113867,"6 Dec. 2017 11:28:33 am","P01","M","Training","B01",665,10,270,540,1232,579.287109,1244.25,"True"
1512520114568,"6 Dec. 2017 11:28:34 am","P01","M","Training","B01",699,13,270,540,1540,516.533203,1558.3125,"True"
1512520115232,"6 Dec. 2017 11:28:35 am","P01","M","Training","B01",663,11,270,810,1232,832.675781,1229.044434,"True"
1512520116123,"6 Dec. 2017 11:28:36 am","P01","M","Training","B01",891,8,270,810,924,810.791016,908.625,"True"
1512520116755,"6 Dec. 2017 11:28:36 am","P01","M","Training","B01",630,9,270,270,1232,263.671875,1245.65625,"True"
1512520117386,"6 Dec. 2017 11:28:37 am","P01","M","Training","B01",630,12,270,270,1540,283.183594,1563,"True"
1512520118113,"6 Dec. 2017 11:28:38 am","P01","M","Training","B01",726,1,270,540,308,543.955078,328.3125,"True"
1512520118749,"6 Dec. 2017 11:28:38 am","P01","M","Training","B01",634,0,270,270,308,286.083984,395.8125,"True"
1512520119456,"6 Dec. 2017 11:28:39 am","P01","M","Training","B01",707,9,270,270,1232,282.968323,1258.497437,"True"
1512520120336,"6 Dec. 2017 11:28:40 am","P01","M","Training","B01",879,9,270,270,1232,275.800781,1247.53125,"True"
1512520120978,"6 Dec. 2017 11:28:40 am","P01","M","Training","B01",641,12,270,270,1540,297.158203,1557.84375,"True"
1512520121607,"6 Dec. 2017 11:28:41 am","P01","M","Training","B01",628,6,270,270,924,294.521484,936.75,"True"
1512520122178,"6 Dec. 2017 11:28:42 am","P01","M","Training","B01",569,3,270,270,616,261.035156,621.28125,"True"
1512520122946,"6 Dec. 2017 11:28:42 am","P01","M","Training","B01",768,14,270,810,1540,814.21875,1522.6875,"True"
1512520123572,"6 Dec. 2017 11:28:43 am","P01","M","Training","B01",625,3,270,270,616,288.193359,618.9375,"True"
1512520124170,"6 Dec. 2017 11:28:44 am","P01","M","Training","B01",597,8,270,810,924,853.769531,1046.90625,"True"
1512520124830,"6 Dec. 2017 11:28:44 am","P01","M","Training","B01",659,14,270,810,1540,761.220703,1525.5,"True"
1512520125459,"6 Dec. 2017 11:28:45 am","P01","M","Training","B01",627,2,270,810,308,782.841797,333,"True"
1512520126068,"6 Dec. 2017 11:28:46 am","P01","M","Training","B01",609,4,270,540,616,549.492187,676.59375,"True"
1512520126847,"6 Dec. 2017 11:28:46 am","P01","M","Training","B01",777,8,270,810,924,846.352188,978,"True"
1512520127431,"6 Dec. 2017 11:28:47 am","P01","M","Training","B01",584,2,270,810,308,802.880859,286.828125,"True"
1512520128069,"6 Dec. 2017 11:28:48 am","P01","M","Training","B01",636,13,270,540,1540,582.25708,1543.188843,"True"
1512520128628,"6 Dec. 2017 11:28:48 am","P01","M","Training","B01",559,2,270,810,308,767.021484,312.375,"True"
1512520129320,"6 Dec. 2017 11:28:49 am","P01","M","Training","B01",691,1,270,540,308,540,376.59375,"True"
1512520129928,"6 Dec. 2017 11:28:49 am","P01","M","Training","B01",607,0,270,270,308,275.273437,325.03125,"True"
1512520130557,"6 Dec. 2017 11:28:50 am","P01","M","Training","B01",628,10,270,540,1232,590.985992,1209.09375,"True"
1512520131166,"6 Dec. 2017 11:28:51 am","P01","M","Training","B01",607,11,270,810,1232,844.804687,1239.5625,"True"
1512520131735,"6 Dec. 2017 11:28:51 am","P01","M","Training","B01",569,0,270,270,308,284.765625,325.96875,"True"
1512520132333,"6 Dec. 2017 11:28:52 am","P01","M","Training","B01",597,12,270,270,1540,312.685425,1536.75,"True"
1512520132950,"6 Dec. 2017 11:28:52 am","P01","M","Training","B01",616,13,270,540,1540,584.033203,1603.78125,"True"
1512520133556,"6 Dec. 2017 11:28:53 am","P01","M","Training","B01",605,5,270,810,616,805.78125,614.71875,"True"
1512520134090,"6 Dec. 2017 11:28:54 am","P01","M","Training","B01",532,8,270,810,924,822.65625,972.375,"True"
1512520134714,"6 Dec. 2017 11:28:54 am","P01","M","Training","B01",624,0,270,270,308,308.759766,346.59375,"True"
1512520135274,"6 Dec. 2017 11:28:55 am","P01","M","Training","B01",560,9,270,270,1232,272.752686,1272.375,"True"
1512520135754,"6 Dec. 2017 11:28:55 am","P01","M","Training","B01",479,8,270,810,924,835.3125,914.642395,"True"
1512520136265,"6 Dec. 2017 11:28:56 am","P01","M","Training","B01",510,0,270,270,308,244.206726,303.124146,"True"
1512520136803,"6 Dec. 2017 11:28:56 am","P01","M","Training","B01",537,8,270,810,924,808.945312,1014.5625,"True"
1512520137380,"6 Dec. 2017 11:28:57 am","P01","M","Training","B01",576,12,270,270,1540,284.501953,1491.75,"True"
1512520137840,"6 Dec. 2017 11:28:57 am","P01","M","Training","B01",459,8,270,810,924,915.979584,895.998108,"True"
1512520138371,"6 Dec. 2017 11:28:58 am","P01","M","Training","B01",530,6,270,270,924,221.484375,949.875,"True"
1512520138881,"6 Dec. 2017 11:28:58 am","P01","M","Training","B01",509,5,270,810,616,817.646484,634.875,"True"
1512520139415,"6 Dec. 2017 11:28:59 am","P01","M","Training","B01",532,9,270,270,1232,353.320312,1260.940918,"True"
1512520139962,"6 Dec. 2017 11:28:59 am","P01","M","Training","B01",546,4,270,540,616,544.21875,692.53125,"True"
1512520140529,"6 Dec. 2017 11:29:00 am","P01","M","Training","B01",567,11,270,810,1232,800.771484,1297.6875,"True"
1512520141151,"6 Dec. 2017 11:29:01 am","P01","M","Training","B01",621,11,270,810,1232,749.091797,1190.34375,"True"
1512520141760,"6 Dec. 2017 11:29:01 am","P01","M","Training","B01",608,0,270,270,308,282.434326,386.980438,"True"
1512520142322,"6 Dec. 2017 11:29:02 am","P01","M","Training","B01",560,6,270,270,924,240.46875,978.9375,"True"
1512520142814,"6 Dec. 2017 11:29:02 am","P01","M","Training","B01",492,6,270,270,924,290.566406,965.8125,"True"
1512520143652,"6 Dec. 2017 11:29:03 am","P01","M","Training","B01",836,14,270,810,1540,814.633209,1507.834839,"True"
1512520144313,"6 Dec. 2017 11:29:04 am","P01","M","Training","B01",661,12,270,270,1540,282.128906,1546.59375,"True"
1512520144924,"6 Dec. 2017 11:29:04 am","P01","M","Training","B01",610,1,270,540,308,543.955078,314.71875,"True"
1512520145444,"6 Dec. 2017 11:29:05 am","P01","M","Training","B01",519,10,270,540,1232,556.611328,1302.375,"True"
1512520145952,"6 Dec. 2017 11:29:05 am","P01","M","Training","B01",507,5,270,810,616,759.375,584.25,"True"
1512520146574,"6 Dec. 2017 11:29:06 am","P01","M","Training","B01",621,12,270,270,1540,319.042969,1584.09375,"True"
1512520147216,"6 Dec. 2017 11:29:07 am","P01","M","Training","B01",641,0,270,270,308,311.923828,340.96875,"True"
1512520147850,"6 Dec. 2017 11:29:07 am","P01","M","Training","B01",633,12,270,270,1540,295.3125,1531.125,"True"
1512520148421,"6 Dec. 2017 11:29:08 am","P01","M","Training","B01",570,6,270,270,924,283.183594,952.6875,"True"
1512520149012,"6 Dec. 2017 11:29:09 am","P01","M","Training","B01",589,0,270,270,308,262.617187,397.21875,"True"
1512520149614,"6 Dec. 2017 11:29:09 am","P01","M","Training","B01",602,5,270,810,616,796.816406,620.8125,"True"
1512520150118,"6 Dec. 2017 11:29:10 am","P01","M","Training","B01",502,7,270,540,924,574.277344,989.25,"True"
1512521312669,"6 Dec. 2017 11:48:32 am","P01","M","Urban-Indoor","B01",881,23,135,945,1694,883.828125,1738.78125,"True"
1512521313273,"6 Dec. 2017 11:48:33 am","P01","M","Urban-Indoor","B01",604,9,135,405,770,386.279297,738,"True"
1512521313771,"6 Dec. 2017 11:48:33 am","P01","M","Urban-Indoor","B01",497,15,135,945,1078,988.505859,1079.71875,"True"
1512521314282,"6 Dec. 2017 11:48:34 am","P01","M","Urban-Indoor","B01",510,6,135,675,462,667.880859,391.125,"True"
1512521314748,"6 Dec. 2017 11:48:34 am","P01","M","Urban-Indoor","B01",464,14,135,675,1078,652.060547,1154.25,"True"
1512521315213,"6 Dec. 2017 11:48:35 am","P01","M","Urban-Indoor","B01",464,9,135,405,770,394.980469,777.84375,"True"
1512521315795,"6 Dec. 2017 11:48:35 am","P01","M","Urban-Indoor","B01",581,12,135,135,1078,161.367187,1099.40625,"True"
1512521316336,"6 Dec. 2017 11:48:36 am","P01","M","Urban-Indoor","B01",541,9,135,405,770,470.917969,803.625,"True"
1512521316866,"6 Dec. 2017 11:48:36 am","P01","M","Urban-Indoor","B01",528,14,135,675,1078,678.220398,1113.95752,"True"
1512521317435,"6 Dec. 2017 11:48:37 am","P01","M","Urban-Indoor","B01",569,5,135,405,462,440.859375,481.125,"True"
1512521318020,"6 Dec. 2017 11:48:38 am","P01","M","Urban-Indoor","B01",584,16,135,135,1386,159.870239,1371.28125,"True"
1512521318654,"6 Dec. 2017 11:48:38 am","P01","M","Urban-Indoor","B01",632,2,135,675,154,742.236328,164.278687,"True"
1512521319185,"6 Dec. 2017 11:48:39 am","P01","M","Urban-Indoor","B01",530,11,135,945,770,941.572266,770.8125,"True"
1512521319811,"6 Dec. 2017 11:48:39 am","P01","M","Urban-Indoor","B01",624,22,135,675,1694,656.015625,1646.90625,"True"
1512521320342,"6 Dec. 2017 11:48:40 am","P01","M","Urban-Indoor","B01",530,21,135,405,1694,387.333984,1687.21875,"True"
1512521320958,"6 Dec. 2017 11:48:40 am","P01","M","Urban-Indoor","B01",615,4,135,135,462,172.441406,463.78125,"True"
1512521321613,"6 Dec. 2017 11:48:41 am","P01","M","Urban-Indoor","B01",653,23,135,945,1694,944.736328,1731.75,"True"
1512521322191,"6 Dec. 2017 11:48:42 am","P01","M","Urban-Indoor","B01",578,20,135,135,1694,164.267578,1690.96875,"True"
1512521322797,"6 Dec. 2017 11:48:42 am","P01","M","Urban-Indoor","B01",604,11,135,945,770,941.855347,741.66803,"True"
1512521323358,"6 Dec. 2017 11:48:43 am","P01","M","Urban-Indoor","B01",560,3,135,945,154,961.611328,191.4375,"True"
1512521324013,"6 Dec. 2017 11:48:44 am","P01","M","Urban-Indoor","B01",654,20,135,135,1694,163.740234,1698.9375,"True"
1512521324653,"6 Dec. 2017 11:48:44 am","P01","M","Urban-Indoor","B01",640,19,135,945,1386,907.03125,1362.375,"True"
1512521325200,"6 Dec. 2017 11:48:45 am","P01","M","Urban-Indoor","B01",546,23,135,945,1694,980.859375,1661.4375,"True"
1512521325840,"6 Dec. 2017 11:48:45 am","P01","M","Urban-Indoor","B01",639,6,135,675,462,688.974609,499.40625,"True"
1512521326383,"6 Dec. 2017 11:48:46 am","P01","M","Urban-Indoor","B01",542,22,135,675,1694,684.755859,1742.53125,"True"
1512521327018,"6 Dec. 2017 11:48:47 am","P01","M","Urban-Indoor","B01",634,3,135,945,154,961.083984,149.484375,"True"
1512521327591,"6 Dec. 2017 11:48:47 am","P01","M","Urban-Indoor","B01",572,10,135,675,770,694.511719,801.28125,"True"
1512521328168,"6 Dec. 2017 11:48:48 am","P01","M","Urban-Indoor","B01",576,4,135,135,462,155.302734,470.34375,"True"
1512521328720,"6 Dec. 2017 11:48:48 am","P01","M","Urban-Indoor","B01",551,8,135,135,770,175.605469,795.65625,"True"
1512521329297,"6 Dec. 2017 11:48:49 am","P01","M","Urban-Indoor","B01",576,6,135,675,462,663.588409,494.25,"True"
1512521329941,"6 Dec. 2017 11:48:49 am","P01","M","Urban-Indoor","B01",643,20,135,135,1694,168.75,1685.8125,"True"
1512521330591,"6 Dec. 2017 11:48:50 am","P01","M","Urban-Indoor","B01",648,23,135,945,1694,921.796875,1688.15625,"True"
1512521331144,"6 Dec. 2017 11:48:51 am","P01","M","Urban-Indoor","B01",553,17,135,405,1386,439.541016,1413,"True"
1512521331608,"6 Dec. 2017 11:48:51 am","P01","M","Urban-Indoor","B01",463,14,135,675,1078,695.566406,1085.628662,"True"
1512521332203,"6 Dec. 2017 11:48:52 am","P01","M","Urban-Indoor","B01",594,8,135,135,770,142.910156,783,"True"
1512521332696,"6 Dec. 2017 11:48:52 am","P01","M","Urban-Indoor","B01",491,13,135,405,1078,453.515625,1133.625,"True"
1512521333291,"6 Dec. 2017 11:48:53 am","P01","M","Urban-Indoor","B01",593,2,135,675,154,677.900391,228,"True"
1512521333797,"6 Dec. 2017 11:48:53 am","P01","M","Urban-Indoor","B01",505,2,135,675,154,699.785156,181.125,"True"
1512521334497,"6 Dec. 2017 11:48:54 am","P01","M","Urban-Indoor","B01",699,20,135,135,1694,161.367187,1667.0625,"True"
1512521335093,"6 Dec. 2017 11:48:55 am","P01","M","Urban-Indoor","B01",594,22,135,675,1694,663.522614,1720.455811,"True"
1512521335630,"6 Dec. 2017 11:48:55 am","P01","M","Urban-Indoor","B01",537,18,135,675,1386,702.158203,1413.276611,"True"
1512521336177,"6 Dec. 2017 11:48:56 am","P01","M","Urban-Indoor","B01",545,11,135,945,770,923.90625,739.40625,"True"
1512521336774,"6 Dec. 2017 11:48:56 am","P01","M","Urban-Indoor","B01",597,8,135,135,770,179.824219,801.046875,"True"
1512521337357,"6 Dec. 2017 11:48:57 am","P01","M","Urban-Indoor","B01",582,21,135,405,1694,404.001404,1663.3125,"True"
1512521337815,"6 Dec. 2017 11:48:57 am","P01","M","Urban-Indoor","B01",457,18,135,675,1386,688.447266,1418.625,"True"
1512521338341,"6 Dec. 2017 11:48:58 am","P01","M","Urban-Indoor","B01",525,10,135,675,770,721.933594,800.578125,"True"
1512521338876,"6 Dec. 2017 11:48:58 am","P01","M","Urban-Indoor","B01",534,8,135,135,770,148.447266,768.9375,"True"
1512521339431,"6 Dec. 2017 11:48:59 am","P01","M","Urban-Indoor","B01",554,20,135,135,1694,186.679687,1648.78125,"True"
1512521340050,"6 Dec. 2017 11:49:00 am","P01","M","Urban-Indoor","B01",618,7,135,945,462,916.259766,473.625,"True"
1512521340543,"6 Dec. 2017 11:49:00 am","P01","M","Urban-Indoor","B01",492,10,135,675,770,693.720703,769.875,"True"
1512521341133,"6 Dec. 2017 11:49:01 am","P01","M","Urban-Indoor","B01",589,10,135,675,770,675,835.96875,"True"
1512521341730,"6 Dec. 2017 11:49:01 am","P01","M","Urban-Indoor","B01",596,20,135,135,1694,162.553711,1681.125,"True"
1512521342281,"6 Dec. 2017 11:49:02 am","P01","M","Urban-Indoor","B01",550,18,135,675,1386,659.190765,1412.53125,"True"
1512521342862,"6 Dec. 2017 11:49:02 am","P01","M","Urban-Indoor","B01",580,16,135,135,1386,138.753723,1427.0625,"True"
1512521343392,"6 Dec. 2017 11:49:03 am","P01","M","Urban-Indoor","B01",529,16,135,135,1386,173.100586,1430.578125,"True"
1512521344122,"6 Dec. 2017 11:49:04 am","P01","M","Urban-Indoor","B01",729,2,135,675,154,690.292969,188.625,"True"
1512521344702,"6 Dec. 2017 11:49:04 am","P01","M","Urban-Indoor","B01",579,18,135,675,1386,675,1394.71875,"True"
1512521345365,"6 Dec. 2017 11:49:05 am","P01","M","Urban-Indoor","B01",662,3,135,945,154,994.042969,164.486557,"True"
1512521345892,"6 Dec. 2017 11:49:05 am","P01","M","Urban-Indoor","B01",526,7,135,945,462,949.746094,457.6875,"True"
1512521346443,"6 Dec. 2017 11:49:06 am","P01","M","Urban-Indoor","B01",550,5,135,405,462,436.640625,514.40625,"True"
1512521346961,"6 Dec. 2017 11:49:06 am","P01","M","Urban-Indoor","B01",516,10,135,675,770,683.4375,795.1875,"True"
1512521347497,"6 Dec. 2017 11:49:07 am","P01","M","Urban-Indoor","B01",536,5,135,405,462,444.550781,466.125,"True"
1512521348015,"6 Dec. 2017 11:49:08 am","P01","M","Urban-Indoor","B01",517,13,135,405,1078,379.423828,1094.484375,"True"
1512521348697,"6 Dec. 2017 11:49:08 am","P01","M","Urban-Indoor","B01",681,19,135,945,1386,953.173828,1349.25,"True"
1512521349240,"6 Dec. 2017 11:49:09 am","P01","M","Urban-Indoor","B01",542,13,135,405,1078,409.21875,1116.28125,"True"
1512521349843,"6 Dec. 2017 11:49:09 am","P01","M","Urban-Indoor","B01",602,16,135,135,1386,120.234375,1438.78125,"True"
1512521350471,"6 Dec. 2017 11:49:10 am","P01","M","Urban-Indoor","B01",627,5,135,405,462,431.630859,486.28125,"True"
1512521351039,"6 Dec. 2017 11:49:11 am","P01","M","Urban-Indoor","B01",567,7,135,945,462,922.324219,465.1875,"True"
1512521351643,"6 Dec. 2017 11:49:11 am","P01","M","Urban-Indoor","B01",602,12,135,135,1078,174.023437,1123.3125,"True"
1512521352095,"6 Dec. 2017 11:49:12 am","P01","M","Urban-Indoor","B01",452,9,135,405,770,439.277344,780.65625,"True"
1512521352614,"6 Dec. 2017 11:49:12 am","P01","M","Urban-Indoor","B01",517,4,135,135,462,168.222656,461.90625,"True"
1512521353243,"6 Dec. 2017 11:49:13 am","P01","M","Urban-Indoor","B01",628,22,135,675,1694,690.029297,1656.75,"True"
1512521353832,"6 Dec. 2017 11:49:13 am","P01","M","Urban-Indoor","B01",589,8,135,135,770,173.759766,808.78125,"True"
1512521354341,"6 Dec. 2017 11:49:14 am","P01","M","Urban-Indoor","B01",508,8,135,135,770,143.964844,791.90625,"True"
1512521354857,"6 Dec. 2017 11:49:14 am","P01","M","Urban-Indoor","B01",515,16,135,135,1386,144.228516,1391.4375,"True"
1512521355341,"6 Dec. 2017 11:49:15 am","P01","M","Urban-Indoor","B01",483,16,135,135,1386,177.978516,1430.34375,"True"
1512521355822,"6 Dec. 2017 11:49:15 am","P01","M","Urban-Indoor","B01",480,13,135,405,1078,442.695679,1091.420776,"True"
1512521356422,"6 Dec. 2017 11:49:16 am","P01","M","Urban-Indoor","B01",599,1,135,405,154,426.09375,161.90625,"True"
1512521356979,"6 Dec. 2017 11:49:16 am","P01","M","Urban-Indoor","B01",556,4,135,135,462,146.601562,497.53125,"True"
1512521357609,"6 Dec. 2017 11:49:17 am","P01","M","Urban-Indoor","B01",629,20,135,135,1694,174.550781,1662.375,"True"
1512521358237,"6 Dec. 2017 11:49:18 am","P01","M","Urban-Indoor","B01",627,4,135,135,462,119.443359,535.03125,"True"
1512521358886,"6 Dec. 2017 11:49:18 am","P01","M","Urban-Indoor","B01",648,14,135,675,1078,697.939453,1084.171875,"True"
1512521359525,"6 Dec. 2017 11:49:19 am","P01","M","Urban-Indoor","B01",638,22,135,675,1694,668.935547,1701.75,"True"
1512521360118,"6 Dec. 2017 11:49:20 am","P01","M","Urban-Indoor","B01",592,10,135,675,770,680.537109,755.34375,"True"
1512521360609,"6 Dec. 2017 11:49:20 am","P01","M","Urban-Indoor","B01",489,13,135,405,1078,428.203125,1103.625,"True"
1512521361142,"6 Dec. 2017 11:49:21 am","P01","M","Urban-Indoor","B01",533,18,135,675,1386,659.179687,1346.90625,"True"
1512521361896,"6 Dec. 2017 11:49:21 am","P01","M","Urban-Indoor","B01",753,0,135,135,154,215.683594,175.96875,"True"
1512521362466,"6 Dec. 2017 11:49:22 am","P01","M","Urban-Indoor","B01",569,2,270,810,308,808.945312,335.578125,"True"
1512521362940,"6 Dec. 2017 11:49:22 am","P01","M","Urban-Indoor","B01",473,5,270,810,616,794.117096,649.525391,"True"
1512521363515,"6 Dec. 2017 11:49:23 am","P01","M","Urban-Indoor","B01",573,6,270,270,924,299.003906,962.53125,"True"
1512521364040,"6 Dec. 2017 11:49:24 am","P01","M","Urban-Indoor","B01",524,9,270,270,1232,266.835937,1308,"True"
1512521364711,"6 Dec. 2017 11:49:24 am","P01","M","Urban-Indoor","B01",671,14,270,810,1540,804.990234,1562.53125,"True"
1512521365305,"6 Dec. 2017 11:49:25 am","P01","M","Urban-Indoor","B01",592,5,270,810,616,864.052734,627.422546,"True"
1512521365769,"6 Dec. 2017 11:49:25 am","P01","M","Urban-Indoor","B01",463,5,270,810,616,810,636.28125,"True"
1512521366363,"6 Dec. 2017 11:49:26 am","P01","M","Urban-Indoor","B01",593,12,270,270,1540,302.167969,1505.8125,"True"
1512521366860,"6 Dec. 2017 11:49:26 am","P01","M","Urban-Indoor","B01",495,12,270,270,1540,288.457031,1599.5625,"True"
1512521367465,"6 Dec. 2017 11:49:27 am","P01","M","Urban-Indoor","B01",604,1,270,540,308,528.134766,323.608307,"True"
1512521368063,"6 Dec. 2017 11:49:28 am","P01","M","Urban-Indoor","B01",598,13,270,540,1540,565.3125,1537.21875,"True"
1512521368580,"6 Dec. 2017 11:49:28 am","P01","M","Urban-Indoor","B01",517,10,270,540,1232,550.283203,1224.5625,"True"
1512521369135,"6 Dec. 2017 11:49:29 am","P01","M","Urban-Indoor","B01",554,14,270,810,1540,837.421875,1558.3125,"True"
1512521369654,"6 Dec. 2017 11:49:29 am","P01","M","Urban-Indoor","B01",518,4,270,540,616,532.880859,649.40625,"True"
