"TimeStamp","Date","Participant","Session","Group","Condition","Block","Time.ms.","GridTilePosition","Radius","IconCenterX","IconCenterY","TouchX","TouchY","InsideCircle","Thumb","ActiveFingerTemp"
1454312457078,"1 Feb 2016 09:40:57","P02","Thumb","M","Warm","B03",824,1,135,405,153,403,138,"True",25.75,25.75
1454312458034,"1 Feb 2016 09:40:58","P02","Thumb","M","Warm","B03",956,20,135,135,1691,174,1674,"True",25.75,25.75
1454312459034,"1 Feb 2016 09:40:59","P02","Thumb","M","Warm","B03",998,19,135,945,1383,971,1369,"True",25.75,25.75
1454312459539,"1 Feb 2016 09:40:59","P02","Thumb","M","Warm","B03",505,19,135,945,1383,898,1374,"True",25.75,25.75
1454312460287,"1 Feb 2016 09:41:00","P02","Thumb","M","Warm","B03",748,23,135,945,1691,936.168015,1698,"True",25.75,25.75
1454312461264,"1 Feb 2016 09:41:01","P02","Thumb","M","Warm","B03",976,3,135,945,153,922,106,"True",25.75,25.75
1454312462001,"1 Feb 2016 09:41:02","P02","Thumb","M","Warm","B03",736,1,135,405,153,405.309753,150.690231,"True",25.75,25.75
1454312462727,"1 Feb 2016 09:41:02","P02","Thumb","M","Warm","B03",724,8,135,135,768,137,737,"True",25.75,25.75
1454312463374,"1 Feb 2016 09:41:03","P02","Thumb","M","Warm","B03",647,9,135,405,768,394,790,"True",25.75,25.75
1454312464023,"1 Feb 2016 09:41:04","P02","Thumb","M","Warm","B03",649,6,135,675,461,690,455,"True",25.75,25.75
1454312464673,"1 Feb 2016 09:41:04","P02","Thumb","M","Warm","B03",649,14,135,675,1076,683,1079,"True",25.75,25.75
1454312465475,"1 Feb 2016 09:41:05","P02","Thumb","M","Warm","B03",802,2,135,675,153,677.5,177,"True",25.75,25.75
1454312466222,"1 Feb 2016 09:41:06","P02","Thumb","M","Warm","B03",746,18,135,675,1383,722,1384,"True",25.75,25.75
1454312467014,"1 Feb 2016 09:41:07","P02","Thumb","M","Warm","B03",791,3,135,945,153,947.429016,169.570984,"True",25.75,25.75
1454312467759,"1 Feb 2016 09:41:07","P02","Thumb","M","Warm","B03",745,17,135,405,1383,371,1356,"True",25.75,25.75
1454058764736,"29 Jan 2016 11:12:44","P03","Thumb","M","Cold","B01",989,21,135,405,1691,467,1648,"True",22.2,22.2
1454058765493,"29 Jan 2016 11:12:45","P03","Thumb","M","Cold","B01",757,2,135,675,153,679.27594,188,"True",22.2,22.2
1454058766110,"29 Jan 2016 11:12:46","P03","Thumb","M","Cold","B01",615,16,135,135,1383,178,1379,"True",22.15,22.15
1454058766712,"29 Jan 2016 11:12:46","P03","Thumb","M","Cold","B01",602,6,135,675,461,688,465,"True",22.15,22.15
1454058767306,"29 Jan 2016 11:12:47","P03","Thumb","M","Cold","B01",593,3,135,945,153,931,197,"True",22.1,22.1
1454058767932,"29 Jan 2016 11:12:47","P03","Thumb","M","Cold","B01",626,21,135,405,1691,333,1663,"True",22.1,22.1
1454058768513,"29 Jan 2016 11:12:48","P03","Thumb","M","Cold","B01",581,5,135,405,461,448,473,"True",22.1,22.1
1454058769324,"29 Jan 2016 11:12:49","P03","Thumb","M","Cold","B01",811,15,135,945,1076,949,1057,"True",22.05,22.05
1454058769851,"29 Jan 2016 11:12:49","P03","Thumb","M","Cold","B01",525,7,135,945,461,919,470,"True",22.05,22.05
1454058770389,"29 Jan 2016 11:12:50","P03","Thumb","M","Cold","B01",537,14,135,675,1076,681,1131,"True",22,22
1454058770915,"29 Jan 2016 11:12:50","P03","Thumb","M","Cold","B01",526,17,135,405,1383,450,1326,"True",22,22
1454058771574,"29 Jan 2016 11:12:51","P03","Thumb","M","Cold","B01",658,1,135,405,153,439,204,"True",22.1,22.1
1454058772177,"29 Jan 2016 11:12:52","P03","Thumb","M","Cold","B01",603,5,135,405,461,401,537,"True",22.15,22.15
1454058772771,"29 Jan 2016 11:12:52","P03","Thumb","M","Cold","B01",594,4,135,135,461,162.874588,454,"True",22.15,22.15
1454058773429,"29 Jan 2016 11:12:53","P03","Thumb","M","Cold","B01",658,3,135,945,153,928,148,"True",22.2,22.2
1454058773988,"29 Jan 2016 11:12:53","P03","Thumb","M","Cold","B01",559,5,135,405,461,379,460,"True",22.2,22.2
1454058774626,"29 Jan 2016 11:12:54","P03","Thumb","M","Cold","B01",638,20,135,135,1691,130,1606,"True",22.05,22.05
1454058775295,"29 Jan 2016 11:12:55","P03","Thumb","M","Cold","B01",669,3,135,945,153,930,134,"True",22.05,22.05
1454058775843,"29 Jan 2016 11:12:55","P03","Thumb","M","Cold","B01",548,13,135,405,1076,408,1108,"True",22.05,22.05
1454058776414,"29 Jan 2016 11:12:56","P03","Thumb","M","Cold","B01",570,21,135,405,1691,448,1705,"True",22,22
1454058776907,"29 Jan 2016 11:12:56","P03","Thumb","M","Cold","B01",493,9,135,405,768,448,761,"True",22,22
1454058777446,"29 Jan 2016 11:12:57","P03","Thumb","M","Cold","B01",532,6,135,675,461,728,458,"True",22,22
1454058777972,"29 Jan 2016 11:12:57","P03","Thumb","M","Cold","B01",526,2,135,675,153,708,161,"True",22,22
1454058778609,"29 Jan 2016 11:12:58","P03","Thumb","M","Cold","B01",636,1,135,405,153,410,176,"True",22,22
1454058779223,"29 Jan 2016 11:12:59","P03","Thumb","M","Cold","B01",614,7,135,945,461,937,471,"True",22,22
1454058779794,"29 Jan 2016 11:12:59","P03","Thumb","M","Cold","B01",571,12,135,135,1076,142.362442,1068.516724,"True",22,22
1454058780398,"29 Jan 2016 11:13:00","P03","Thumb","M","Cold","B01",603,2,135,675,153,714,153,"True",22,22
1454058781385,"29 Jan 2016 11:13:01","P03","Thumb","M","Cold","B01",987,13,135,405,1076,442,1095,"True",21.9,21.9
1454058781978,"29 Jan 2016 11:13:01","P03","Thumb","M","Cold","B01",591,16,135,135,1383,162,1353,"True",21.9,21.9
1454058782638,"29 Jan 2016 11:13:02","P03","Thumb","M","Cold","B01",660,4,135,135,461,169,451,"True",21.95,21.95
1454058783219,"29 Jan 2016 11:13:03","P03","Thumb","M","Cold","B01",581,9,135,405,768,414,794,"True",22,22
1454058783768,"29 Jan 2016 11:13:03","P03","Thumb","M","Cold","B01",548,17,135,405,1383,448,1353,"True",22,22
1454058784424,"29 Jan 2016 11:13:04","P03","Thumb","M","Cold","B01",656,4,135,135,461,145,433,"True",22,22
1454058785182,"29 Jan 2016 11:13:05","P03","Thumb","M","Cold","B01",756,23,135,945,1691,942,1612,"True",22,22
1454058785753,"29 Jan 2016 11:13:05","P03","Thumb","M","Cold","B01",571,16,135,135,1383,172,1412,"True",22,22
1454058786312,"29 Jan 2016 11:13:06","P03","Thumb","M","Cold","B01",559,10,135,675,768,674,819,"True",22.05,22.05
1454058786905,"29 Jan 2016 11:13:06","P03","Thumb","M","Cold","B01",592,0,135,135,153,261.919037,153.161896,"True",22.05,22.05
1454058787661,"29 Jan 2016 11:13:07","P03","Thumb","M","Cold","B01",756,10,135,675,768,713,793,"True",21.95,21.95
1454058788166,"29 Jan 2016 11:13:08","P03","Thumb","M","Cold","B01",504,17,135,405,1383,423,1406,"True",21.85,21.85
1454058788703,"29 Jan 2016 11:13:08","P03","Thumb","M","Cold","B01",537,14,135,675,1076,662,1106,"True",21.85,21.85
1454058789297,"29 Jan 2016 11:13:09","P03","Thumb","M","Cold","B01",594,20,135,135,1691,124,1651,"True",21.8,21.8
1454058789845,"29 Jan 2016 11:13:09","P03","Thumb","M","Cold","B01",547,18,135,675,1383,709,1361,"True",21.8,21.8
1454058790383,"29 Jan 2016 11:13:10","P03","Thumb","M","Cold","B01",537,14,135,675,1076,673,1087,"True",21.85,21.85
1454058790910,"29 Jan 2016 11:13:10","P03","Thumb","M","Cold","B01",526,8,135,135,768,140,764,"True",21.85,21.85
1454058791534,"29 Jan 2016 11:13:11","P03","Thumb","M","Cold","B01",624,1,135,405,153,437.273224,157,"True",21.8,21.8
1454058792336,"29 Jan 2016 11:13:12","P03","Thumb","M","Cold","B01",801,23,135,945,1691,927,1656,"True",21.8,21.8
1454058793115,"29 Jan 2016 11:13:13","P03","Thumb","M","Cold","B01",779,23,135,945,1691,943,1648,"True",21.75,21.75
1454058793641,"29 Jan 2016 11:13:13","P03","Thumb","M","Cold","B01",526,13,135,405,1076,389,1169.339722,"True",21.75,21.75
1454058794300,"29 Jan 2016 11:13:14","P03","Thumb","M","Cold","B01",659,3,135,945,153,890,181,"True",21.7,21.7
1454058794882,"29 Jan 2016 11:13:14","P03","Thumb","M","Cold","B01",581,2,135,675,153,640,155,"True",21.7,21.7
1454058795462,"29 Jan 2016 11:13:15","P03","Thumb","M","Cold","B01",580,3,135,945,153,910,160,"True",21.55,21.55
